hgnc_symbol	logFC	PValue
ZNF781	-1.3049503980047603	0.0886040418688635
RPL10AP1	-1.3698825440884126	0.0886489472577176
LINC01871	-1.1929428459386495	0.08869342776876032
SYDE2	-1.4620211836279162	0.08874998753004168
PRPF8	1.1182458357554437	0.08884113170736546
TRPM2-AS	1.4971768166076147	0.08894443306957724
SNORA2A	-1.0952628420094153	0.08898500538360617
CA15P1	-1.273627383233978	0.08900923921262083
CDKN2B-AS1	1.233667921491787	0.0891879270791023
CCL3L1	-1.58095662539868	0.0892555579982406
CCL3L3	-1.58095662539868	0.0892555579982406
GRIP1	-1.518864882781621	0.08929832668788058
VARS1	1.6740610526527269	0.08934965014204274
BTF3L4P2	1.0102259622983951	0.08945859156503579
MIR548K	-2.176127029770147	0.08953826878251575
NANOS3	-1.276748701514267	0.08954648620450484
TRPV6	-1.141395510380389	0.08955972573959246
BCL2L1-AS1	-1.1306703275404515	0.08956323743460846
ZNF415P1	-1.286490079849327	0.08962160835985147
HOXB6	2.112657922218308	0.08963368692381932
TDRKH-AS1	-1.1029473464473325	0.08969394248497146
DLEU2	1.2493047167571223	0.08982662625799762
IL21R-AS1	-1.258042611353316	0.08986956967771559
TRGV2	-1.1703655633260857	0.08997031520922241
C16orf96	-1.0681870344975626	0.09003698613280595
OR2A7	-1.299098865205517	0.0900436248020438
RETREG1	-1.7310195048300765	0.090088757279218
RN7SKP127	-1.0275910319867156	0.0900949120290079
DNAJC6	1.8937755962197216	0.09028411515742274
BAMBI	1.8754577276464703	0.09030230126335084
GTF2IP7	-1.8706205589311689	0.09031769444073257
PAK3	-1.5754530991845397	0.09039303133944147
ZFP30	-1.0883520271614713	0.09041456935521563
RNF216-IT1	-1.5017213511977798	0.09044410249167235
ANKUB1	-1.6671577039919383	0.09053392813095446
PPL	-1.4201005941512903	0.09056107825492891
CCDC152	-1.1914680680333272	0.09060166751917705
ITM2C	1.3575309179787067	0.0908296988610561
LINC02154	-2.354404151298524	0.09089709628361334
DDC	-1.7604352765229614	0.0909361283691106
C16orf89	-1.438670085438387	0.0911440344440986
CDKN1A	1.099066796616397	0.09119912897606287
LINC01730	-1.042977593096324	0.09121879025782946
FAM47E	1.7906271818636763	0.09128722115217118
TRO	-1.5058062785410344	0.09132921173185198
CCDC171	-1.0622529065989816	0.09134378984846206
CADPS2	2.50100355047542	0.09140763638043896
CRISPLD1	3.2385265542630455	0.0915784055963573
CLDN10	2.4939558392050576	0.09163324339615934
RNU6-1165P	-1.4563865997767789	0.09180496087054545
KCNE1B	2.0832467504195336	0.09182197857404564
CYP4F35P	-1.0853590582835209	0.09224181704179352
LPP-AS2	1.4733329331121348	0.092457487430748
TMEM232	1.0016415708017676	0.09247269076422124
FERMT1	-1.8985091581190512	0.09263391973318218
LRRC63	-1.052964979366742	0.09265506210097
ETV7	1.698931704016209	0.09283299636279407
SLC34A1	-1.1728517854950136	0.092839952659386
TXNDC2	1.7818737501407091	0.09309244867829722
MT-TY	1.4210402964851971	0.093112656559327
RASSF8	-1.064814516623338	0.0932409612515132
FAM167B	-1.516300134894681	0.09334456490944032
ZNF568	-1.3105253155700878	0.09354859197894166
TMEM25	-1.1481793089748855	0.09359671161477384
CLIC1P1	1.5019854350508235	0.0937994522225055
CHL1	-1.1369917297100718	0.09409474722689036
RPL7AP64	1.675806559267363	0.09411263421745598
BSG	1.300986992834692	0.09428606504031542
DLGAP1-AS2	-1.1813924550696877	0.09429784240709346
NPEPPSP1	-1.1690067719673964	0.09430719825092652
SNTA1	-1.3470857823821831	0.09431873585222963
FER1L6	-2.2419976419721355	0.09467534783012854
LDHD	1.3465309794219689	0.09467810325340267
ZBTB7C	-1.6882929248883838	0.09515681520149144
MEIS2	-1.9776202517216144	0.09515739398753492
PACRG	-1.8920525243182544	0.0951780451416462
DDO	1.6222448716827669	0.0952463098611897
GALNT12	-1.181816410777641	0.09536769616342436
AZIN2	-1.1891767755492746	0.0956434436826054
CUBN	-1.0650822399139712	0.09565948446186688
MOXD1	1.8436635658668017	0.09572224790127314
NPAS2	-1.377408939867401	0.0958436550805642
M1AP	1.1518641710524848	0.09603502851978966
MSX2P1	-1.069567124442159	0.09611675097335567
LINC00920	-1.5186482315667935	0.09617291712830336
PLBD1-AS1	1.405301227741396	0.09619154708588776
OTOA	1.1277080576883864	0.09639671720313071
SATB1-AS1	-1.1859598556852649	0.09645499211940614
RN7SKP69	-1.439565642492923	0.09655528143814392
PSCA	2.1515674311916446	0.0965997542813973
AQP11	-1.038020519099092	0.09666843638254304
TPPP3	-1.4092233111874286	0.0973170683408418
GOLGA6L10	-1.5922979446718672	0.09737505681782135
TNXB	1.6959274809959135	0.09753181067851738
AK3P3	-1.0585031806365754	0.09760331637516304
FAM177B	1.2190845993936146	0.09767662639950785
AMFR	1.0510599396534732	0.0977685185417941
SSC4D	1.2022258222660174	0.09785334239646028
SGPP1	-1.1412615775547728	0.09786440482631224
RPL7AP53	-1.228038889062955	0.09786847348169636
DCLK2	-1.0525992438111675	0.09822922210367543
GDAP1L1	-1.0642491348795684	0.09825167143810824
CES3	1.449407346680335	0.09852448308620552
LINC00664	-1.5607012539678486	0.09858838622131667
ZNF90P1	-1.0669464354905187	0.0987274605550811
NAT8B	2.2940108305690514	0.09873122903843938
TRBV20-1	-2.202159626642473	0.09885014310986195
RASGRF2	-1.2454035833288253	0.09886324868280973
L1TD1	-1.573264835636139	0.0989155082674133
MIR7848	1.0709322613332508	0.09903019264780748
ZNF703	-1.0432104286712318	0.09904488535804826
PARP11-AS1	-1.4671690364326642	0.0993021557728769
NACA2	1.155629889756021	0.09933395018157296
RNU6-341P	-1.5726901756024494	0.09939949300641504
DAB2IP	1.4012764645105689	0.09944520252836513
FTOP1	1.1604851554729427	0.0995712834396709
PHLDA3	1.236986570969811	0.09959321470702392
CD300LB	1.0811843621199502	0.09963233865553608
NUTM2B	-1.515991455410986	0.09973020549780026
DNM1	1.2102571906972148	0.09974881908405688
BEND7	1.697151797839598	0.09979452762542368
LINC02725	-1.8181707164060903	0.09985298567630851
RGS2	-1.2352069497990834	0.09999342811844388
TSPO2	1.2943176374793277	0.1001843584732133
TNPO1P1	-1.3678694567110308	0.10021950461990012
PCDHGA7	-1.1319962197363909	0.1005131893537069
CDKN3	1.2756871972964292	0.10071139860615869
CCNO	2.280278019686167	0.10073212323358612
LAMB2	1.51374477091155	0.10076433508259802
SHISA7	3.068019233284118	0.10104883205194427
SLC3A1	-1.0733132240145196	0.10135471975190388
LINC02273	-1.340299216239608	0.1014048667450625
NSRP1P1	-1.4764484773851454	0.10156973490941902
SERPIND1	-1.4137944335248125	0.10161364180365362
PRG2	1.169513752306112	0.10162304039039638
ARHGEF34P	-1.1938931885783304	0.10168074297661796
PRDM5	-1.3471024618970056	0.1016991091009742
APOBEC3B	1.316882858381107	0.10171073391662852
LINC02289	-1.9214471353104543	0.10180573019246432
RNVU1-30	1.1507213174156574	0.10185564761021693
GABBR1	1.733212246516238	0.10203020918101284
CERS3	-1.063061307385806	0.10203663334323272
MROH6	1.003529108706381	0.1021572713629786
HRH1	2.079781188558957	0.10220579405266038
PDZD7	-1.249838324000866	0.10227529498343838
LRRN1	1.030810081099746	0.10240451979399076
ZNF626	-1.024770634201163	0.10244961871552448
TRAJ13	-1.2855058965795494	0.1025608730402092
RPL4P6	-1.056650902161803	0.10268437563047383
RGL3	1.5987169250262792	0.10272307932416266
RAP1GAP	3.1500403941252473	0.10288620108890845
ACHE	3.2195360093876317	0.10311816109580384
RN7SL32P	-1.221966209976071	0.10313198662553334
ZRANB2-AS1	-1.0474344469199566	0.1032353544551427
ASTL	-1.169054266060073	0.10324290404686008
ANO9	-1.0932687870711288	0.1032789618460374
EIF1AY	1.102428629881377	0.10340973184285768
IATPR	-1.323056595679381	0.10341093210710224
EFCC1	-1.1803398638260612	0.1034496269272586
USP32P3	1.1967544889248758	0.1035061648953497
TRAJ20	-1.385308534760164	0.10358200881562848
FKBP8	2.218630190233493	0.10370305878438882
RN7SL517P	-1.0182742670035752	0.10374503771296516
RNY1P12	-1.0243793547966866	0.10397496881074517
ITK	-1.086981979892487	0.1039833738390397
NEK2	1.416816792396144	0.10402922133582772
PLSCR4	1.4037767780183146	0.10418031153737484
CCR12P	-1.9271450786993685	0.10419941031325228
DTX4	1.0142253182697825	0.10430669977458833
BAK1	1.0361612323620262	0.10441678876821014
STAB1	2.0386421419956413	0.10450800025891845
NDUFA6	1.1636100337488315	0.1045969526898598
GNLY	-1.503529798282905	0.10460845920643018
PNMA8A	4.73549027973239	0.10490956447590452
KIFC3	-1.052024398619216	0.10526170702485176
UBE2MP1	1.1744597335355085	0.10532407866944404
SUSD3	-1.0139428649157969	0.10590991701726273
ABR	1.2572023104685672	0.10594202978428112
LDOC1	-1.1139836963693694	0.1059649042581519
C9orf106	1.059734584242524	0.1059832546034874
ZNF157	-1.18282319113637	0.10601239002203136
TRAJ9	-1.3962223406022145	0.10610887666074732
AKR1C6P	-2.400600544430812	0.10615841219951438
LINC00663	-1.0537826097909564	0.1062300153502399
RAG1	-1.057171681231596	0.10650752473759696
MIR27A	-1.1378695452663556	0.10660626223823054
STK19	1.1986744818792217	0.1066089998539173
TOMM20P2	-1.210981616506864	0.1067564935564237
CDC25B	-1.10059246004831	0.10676700611918569
LEF1-AS1	-1.5374054277910212	0.1068128758861347
AOC3	-1.6845021389655612	0.10683652013327072
RNF187	1.466466882616369	0.10685627259536466
TRAJ14	-1.3896068466834706	0.10701791624387216
NPR2	-1.0751772796033816	0.1070218821679414
PART1	-1.645864568269933	0.10714420346389188
AQP10	2.273114828862937	0.10719541583368912
VEGFB	-1.100724603896177	0.10736689482878216
BNIP3P25	-1.01382417797586	0.10758032966836203
KDM7A-DT	1.8525034263972475	0.10761029019315672
SPDYE1	-1.052378063908517	0.107699701583868
TIFAB	-1.7361182160611213	0.10774105442911414
MFSD13B	-1.0766252513340782	0.10779380519634772
RPL23AP42	1.5138693079301395	0.10782846776081334
MUC1	1.134074217740414	0.1079244822174027
IGKJ5	1.207766618840948	0.10793340336841396
KIAA0319	-1.3771185162180697	0.10801098457572988
LRRC4	-1.2438854893687965	0.10816789995266356
CDRT15P1	-1.325987362773831	0.1081969658734037
RN7SL382P	-1.3886695181963202	0.10819982818861096
COPZ2	-1.0024602134010838	0.10825402947140925
RNU6-433P	-1.5953679471200852	0.10833810120765695
SMIM10L2A	-1.688722436453474	0.10857302467717056
AMIGO1	-1.2802650932887862	0.10863938045766758
IGLV3-9	2.448334639172434	0.1087549351957178
TRAJ24	-1.0797112710514762	0.10878352066474033
SIGLEC15	1.2906302658547395	0.10879228769696483
TLCD1	-1.4957104446953668	0.10879709205011244
EEF1DP7	-1.0064985746483084	0.10916658723932328
VASH1	-1.2395809437361291	0.10923304231805354
GYPA	3.322509609319327	0.10927577433864584
SLC2A1	1.0239744221757945	0.10930947025620256
TNFAIP6	-1.2801807639830096	0.1093669023643824
YWHAEP1	-2.1949816303754597	0.109388869995666
ILDR1	1.20686948440516	0.10942215735389338
KLF10	1.0509713641100038	0.1094303038892272
GINS3	1.1340843549833188	0.10974761049845023
PAX9	-2.1247873049326813	0.1097540931980773
COLEC12	2.6862471097738454	0.10986780379140204
NAIPP1	1.7016825219195886	0.11017963026440392
PLS3	1.224740789769414	0.11018986398755036
MIS18A-AS1	-1.0024815765801451	0.11020271013831816
NMNAT3	1.023451354688948	0.11031469606718776
ZNF430	-1.2596928001799934	0.11043368585232877
ANKS1B	-1.237094763517914	0.11047485513617686
NELL2	-1.6045488425430228	0.11098253786170156
FBXO7	1.691865325341507	0.11112671224740496
LGALS12	1.1179910188382611	0.11115204716567376
H4C12	1.0325730605836132	0.11122301930803992
PTPN3	-1.95536075251688	0.11138080621265808
OSCAR	1.4357405357688562	0.11146404839143352
FHL1	-1.1955971072492653	0.11157033538929546
CENPM	1.1712102841298964	0.11158949618404666
PNMT	1.3196090017443782	0.11161667483183882
CCDC74A	-1.106758713354264	0.11177077224298654
HMGN5	-1.0850406284597212	0.11193789691027484
ECRG4	-1.1825341090993824	0.11205014227912004
BMP2K	1.020619873356039	0.11212769541201811
MT-TM	-1.6395675280153914	0.11216056197685632
TRAV8-2	-1.5338836561927514	0.11221235339597622
RPS26P21	1.3651832676155902	0.11247091471769384
MROH3P	-1.0989240163945335	0.112669620965961
NKD1	-1.0964363357106954	0.1128952538483086
TJP1	2.7467978300825955	0.1129182865703505
TMEM158	1.741843218411823	0.11303225972540192
ZBTB47	1.1756593497993375	0.11324707348561214
MIR6819	-1.0685084729520593	0.11339371964512632
DMXL2	1.1454708825718734	0.11365131017994803
EFCAB10	-1.366659970825315	0.1138543541511808
MIF	1.1561274358197549	0.11397232745257944
TMEM98	2.484841637807561	0.11407958846014644
AIRE	-1.1731950036545051	0.11449344910876191
DSG2	-1.3318880399719382	0.11452388212068434
LRRN3	-2.10553039842381	0.1145686688945367
AFF2	-1.2468447838519026	0.11466524263315696
ZNF461	-1.018149427714763	0.11486019717195374
FAM186B	-1.2848092692736497	0.11504569284028383
RPS2P7	-1.2323049239448738	0.11524228099203113
ABCA11P	-1.1993834270652002	0.1155093208095408
PLAU	-2.0509859995684785	0.11562681515503842
APOC1	3.2792655205946715	0.11579019301321689
TTC21B-AS1	-1.0243318330649052	0.11604075611257328
ALOX15P1	-1.0290717770949758	0.11662240936843266
ADGRA2	1.0072749985524712	0.11678608750139256
SPA17	1.0062865604393594	0.11701692900732868
CDC42P1	-1.6158768185837988	0.11705762379316624
C2orf27A	-1.541643032838405	0.11716431290996424
ROBO1	1.3829010018296122	0.11722087676489232
PRRT3-AS1	-1.1045947094176205	0.1172301004751172
TRPC6	2.48031418402203	0.11726323154920196
HECW2-AS1	-1.1100615031164678	0.11726667483191798
GTF2H2B	-1.4962860601224417	0.11729010089957578
CYGB	1.4118342686385696	0.11729542776538872
RPL21P119	-1.487203477056968	0.11730021524847978
MIR548O	-1.1087065959150182	0.11743201442103264
SLC16A6	1.052755294388232	0.11750415721035688
ZNF837	-1.006723395434985	0.11752346406125948
FOLR2	1.326618528301207	0.11761357127155288
STON2	1.0797972253603918	0.11764942443816122
AMN	-1.317536696367894	0.11770747854328888
EEF1A1P25	-1.0660603700924771	0.1177729133140944
METTL27	1.0253237818051495	0.11824952261062598
CYP4F22	-1.4155125406468547	0.11827469700402798
IGFALS	-1.3009666627884044	0.11830884180438356
LAT	-1.058941712229598	0.11837604887711056
CDON	-1.0250565161054794	0.11866940684090174
RTN3P1	1.1044467070706991	0.1191695841284395
ITCH-IT1	-2.1127368349288673	0.11920668171749588
TNFRSF12A	1.075515757639457	0.11931040454095553
FRMD3	1.1039028152022623	0.11934407411113115
SLC7A5	1.101776695815818	0.11968353008071908
STK32B	1.1548132587614428	0.1201075499965006
TREM1	-1.476052551353022	0.1204963850743573
LINC01814	1.302839286724753	0.1206782004905056
NID1	1.0633030257295395	0.12087809393719176
PSPC1-AS2	-1.2830795863401734	0.1212636813205622
MEFV	1.0253449437643862	0.1213038420185286
PPARGC1A	2.126612373040276	0.1213180961206696
TRAV12-2	-1.7111961023211686	0.12144700024534956
TRIM73	-1.0507082331796471	0.12155321258077154
OLFML3	1.8344371116976297	0.12176430045328115
SLC16A10	-1.2312115146618934	0.12189651531526068
DNMT3B	1.0053079325501666	0.12208284633516084
CYP2D6	-1.4651802925210744	0.12231190903592142
NEU1	1.7150800865030735	0.12252976882953416
POU5F2	-1.0068084844200973	0.12253714879407408
CAVIN3	1.4444581740552669	0.12283714332598218
SPP1	2.466283814286464	0.12292925889452562
SH2D3A	-1.035827924841645	0.1229826495784291
OR2A9P	-1.472724222034633	0.12301114253731564
TRDV1	-1.5685627698990376	0.12328993047889564
RGPD2	1.415144316941761	0.12331539655640308
RUNDC3A-AS1	2.3638827942985032	0.12365612288644898
ZDHHC1	-1.3222780090070188	0.12369269571586596
HCN2	-1.1239130405304298	0.12370411768293188
PPP1R14C	-1.4496030944097802	0.12380291291956688
MTND5P14	1.191014334244473	0.1238163199982132
EIF1AX-AS1	-1.0170249516057002	0.1240157636608622
DSC1	-1.791725013399832	0.1241436031729722
RNU6-1128P	-1.36639067051063	0.12418721014369596
INTS3	1.016013395796862	0.1242600287928496
FAUP1	1.2020997420343025	0.1245990361505972
TCTEX1D1	1.44712898236291	0.12465942339696144
PINLYP	-1.2669781146523025	0.12470355781879772
SMN1	-1.642248232976382	0.1248204646286094
AFAP1L2	1.0804123992863632	0.12505767552926111
TRAJ2	-1.1095490266292487	0.12507121768624657
NPAS1	-1.071830456175924	0.12515072649995262
FAM114A1	1.1948491067007765	0.12523352824160988
CRACD	1.2173548141426522	0.12570856303508796
LINC02598	-1.146864616886536	0.1257661461192539
RN7SL338P	-1.0840312601632098	0.1260540531810019
FKBP1AP1	-1.2384283548734865	0.12618178851986453
PKHD1L1	1.7128718266652074	0.1261853178112435
PLEKHM1	1.0510929161320597	0.12627408737257464
TRIM39	1.5121582794233026	0.12631515959488063
PARM1	1.0468214816382044	0.12661061161004253
MSC-AS1	-1.0448532667616914	0.12673525575040095
TNFRSF11A	1.0341804608020695	0.12679251284621537
PRMT5-AS1	-1.086502974266852	0.12684004604790736
SNRPGP2	1.4092288796037988	0.12712449139508356
STOX1	-1.4852446165334203	0.12777451684298893
TANC1	1.1540207140712948	0.1277950582357163
EPS8L2	-1.0130754462508278	0.12781926925775997
LINC02207	2.0495925973148283	0.1279191608647232
LRRC6	-1.4674696330166022	0.127995165069884
TRPM6	-1.7987565473035678	0.1281842178482184
B3GALNT1P1	-1.2667522086106555	0.12819772161753634
LDHAP4	1.3128527294071444	0.12844180969836377
HPGDS	-1.68746912470984	0.12856484150814446
OCIAD2	-1.1510310527441974	0.12858598688303266
RPL36AP21	-1.7699742349852583	0.12865227505639934
TRBV5-4	-1.554200594653588	0.12884594932322718
TCTE1	-1.3070080147185816	0.12889086508405773
ITGA9	1.184876763626158	0.1289041559287711
ATP7B	1.0188152256798586	0.12896310415723547
WDR11-AS1	-1.9441444046391696	0.12898089286967035
LINC02391	1.4587947152083682	0.12898560227039366
LINC02528	1.9399869202002376	0.1291278271577369
LINC02295	-1.693805118610525	0.12919986016138
TNFRSF13B	1.139954954154586	0.12927871021712664
TEF	-1.1245172125524592	0.12928600353912262
GPR61	-1.0305317572416706	0.12931519851167997
AKR1C2	-1.4880217945006189	0.1294837262733236
MEOX1	-1.1129177551629736	0.12949027035534352
LINC02863	-1.2115392367890732	0.1296542489348702
PCYT1B	1.944419721305909	0.1301298417103294
LINC01160	1.1664482136391143	0.1304955013761689
APOE	1.5711088225537044	0.13071848327348204
LSP1P4	1.3210088879070745	0.13082629292053913
KLHL6-AS1	1.0167805187801164	0.13086642652175418
RNA5SP217	1.1874568211105738	0.13106556997752938
DACH1	1.400141056330819	0.13133997526279975
ECHDC2	-1.093293142584475	0.1314794817389393
CCN2	2.173663056653772	0.1316435035446861
EPHB4	-1.0245522421205064	0.1319054643315693
TMPRSS4	2.235327477134799	0.13191417571010658
CCDC144A	-1.495127505141001	0.13252045013391756
RBM26-AS1	-1.085554607978608	0.1326670469752122
CDC34	1.576763682761965	0.13292786368350898
GABRP	-2.4043926937332665	0.1334942183841591
KCNJ5	2.0688830345200913	0.13371397164753945
SPX	-1.8436116208855915	0.13374505506460788
IFT22	-1.125286855874795	0.13378886213667057
DBNDD1	-1.2961271187993169	0.13388099242220938
H2BC15	1.3949156315061657	0.13398922039036543
CBR3	-1.3170093093510964	0.1339938707829762
TNFSF9	-1.12886786347423	0.1340160196467816
BCAM	3.2219137093138923	0.1340396655038221
LINC01664	1.6393714641121684	0.13416054157981147
ACER1	-1.0870168558572724	0.1342370285464195
LINC01291	2.009046207195706	0.13426110382447373
SOX2-OT	-1.700245262867923	0.13429718786632974
RNU6-60P	-1.690258649372743	0.1345988093765894
CAPN12	1.052058731047038	0.13461619473840236
YBX3	1.1273370688782751	0.13483366427565585
IL13RA1	1.0551402630751106	0.13506380873267318
PNPLA1	1.217163114309046	0.13507613821861836
OLFM1	-1.9697718077024495	0.13514880509780358
APOA2	1.0438596388770454	0.13515573451829804
CNN3	-1.1579817200792135	0.13519269778897147
FAM53B-AS1	-1.1975253296584598	0.13540386297180013
SPATC1	1.0904611356552898	0.13543521670747605
TRAV4	-1.5414900481710283	0.13580782679857728
SORCS3	-1.4511158324311424	0.13589651235019257
FAM238B	1.2491137008368898	0.13623970486217568
FMO6P	-2.4594157493800815	0.1365224350674007
CYP4B1	-2.327404403384928	0.1365937275484453
AKR1C4	-1.2439033353443487	0.13669890968637324
RNA5SP466	-2.3522009943599373	0.13710410840968806
OVCH1	-1.8682693768006913	0.1371416298372413
TRAV2	-1.3075740953245811	0.1377744355165936
BCL6	1.1488299727190223	0.13780125850556166
TRAV8-3	-1.3171465771385764	0.1380456776179625
GZMA	-1.159417612320685	0.13810429647838574
TRAJ39	-1.4565178059014536	0.1382551178331964
SERINC2	1.255584328737349	0.1384928107060301
CYP2S1	1.0189895345560929	0.1385916400026543
LYPLAL1-DT	-1.1993078092559055	0.13884994255106456
MMP25	-1.087380082007139	0.13888478018372558
ZNF683	-1.8671252754596708	0.13889203452350105
MYOT	-1.0258861135270636	0.13943212251931814
LINC01550	-1.1067551952485322	0.13943449840254396
ALDH1A2	-1.6591246036543568	0.1400318888891209
SMPDL3A	1.0137184686130751	0.14012174735357452
SHLD2P3	1.0572409458746508	0.14026513002278793
BTF3P7	1.809981470281652	0.14092313729836034
GUCY2C	1.3127493632418228	0.14111845267720802
TMEM266	-1.0230454363997783	0.14115091020376244
KLK14	-1.000272829239098	0.14149986821984498
NUDT16P1	1.1247617253737328	0.14150966435265083
GRIK1	1.1405496718665844	0.14154685356104807
CTSG	-1.6992359792118417	0.14178774930768812
CEACAM4	1.7951389588389095	0.14187945599857896
SEPTIN7P6	-1.160997475942056	0.14200588800467037
GRIK5	-1.0965772768694872	0.14223840238120497
FHL2	1.3302869291704835	0.14237565703141225
GALNT9	-1.479541428592885	0.14243720289824738
BAIAP3	-1.0848228486075766	0.14257908520654528
TLK2P2	-1.3577358698783708	0.1426702884942322
LINC00665	-1.0330480161397997	0.14270435383974034
GPR146	1.8830481355440916	0.14278392206541385
KIF7	-1.031320756060936	0.14295084680727402
LINC02298	-1.257720253180788	0.14348517528235857
TRAV23DV6	-1.130009965647014	0.14376325916534427
NLRP12	1.1990394339962225	0.14392370449169306
ENSAP2	-1.0116134248188438	0.14396931663366977
BACE1	1.1351139866688091	0.14411760906126908
RASSF2	1.0817051700609708	0.14424143677348197
GASK1A	-1.4097515257495823	0.14425582878968937
SDR42E1	-1.046145683831325	0.14436793659711725
RN7SL749P	-1.2774072441045852	0.14448170837383523
MAP1B	-1.2533914231432524	0.1445891447406085
LINC01133	1.5338859872033064	0.14476170995568471
H2AC7	1.2253832296079823	0.14480737490782625
MPP3	1.5402728709232243	0.14483459534479212
S100A12	1.3874899967963925	0.14494514817154677
RGS20	-1.0263007724318518	0.14495292754174932
NBL1	-1.026470252276253	0.1449932844700424
MXRA7P1	-1.1035150369136044	0.14503760046798583
COPS8P2	1.0302215221600006	0.14510512476901077
COX5BP6	-1.0397597188279932	0.14511362537602293
SLC22A3	-1.2952709329369645	0.1453626050166788
MIR155HG	-1.1273475946671998	0.14548741369282617
BDNF-AS	-1.0468200113487975	0.14549085697609987
TRAV41	-1.250328619440463	0.1462659317427415
ZNF790-AS1	-1.0824345525054229	0.1462667899737364
ATP1B2	1.9046499677883129	0.14634371481739925
TRAJ8	-1.1683934299356633	0.14659318085812045
ACKR1	3.067736712342694	0.14688147561765627
TTC3-AS1	-1.0062555408375935	0.14698220406194376
MTND6P5	1.123611425181924	0.14720443630820018
MACORIS	1.7176598418055864	0.14721231757294254
MDS2	-1.3829800366205056	0.14722332699283147
SLC39A7	1.7396401891549056	0.14761975275288702
ADM	1.1713447967888566	0.14787458786267835
TMOD1	2.1468816482500825	0.14790862847254233
CCNJL	-1.5032352352410143	0.14791287147012566
PRSS21	-1.2575675296357611	0.14833881972432497
ATP8A2	-1.1955303537813753	0.1485565258410085
EHD3	1.040087887915517	0.14860376443108717
RNU1-27P	1.84961521589646	0.14873282758599743
TRPV4	1.3354063355092698	0.14876999806935523
MFSD2A	1.0536825177928757	0.1488032864232683
HMGA2-AS1	1.185059680224096	0.1489120018140577
H2AC13	1.161664637475258	0.14942411352402282
CACNA1A	-1.0116988925281138	0.14954432139836088
TTC39C-AS1	-1.0673369099443442	0.1497066490033397
RASEF	-1.5902898360432818	0.14972615652227475
GUK1	1.3851799333364234	0.15008241504220393
XRCC2	1.114335921270477	0.1504722031466026
FAM222A	-1.3123489577029863	0.15064253452439255
C17orf99	2.0308178406918076	0.1507713350200851
BOK	-1.4559189221602011	0.15092193113038443
CYSRT1	-1.0894203735222414	0.15106903882900452
FAM184A	-1.340569158253427	0.1511914317750502
SLC5A9	1.2846096341047235	0.15185756067228567
FOXP2	-1.7099557974845678	0.15252746897609748
GATA1	1.725079279312414	0.15289058824493854
TFR2	1.3029452874879677	0.1529422648459101
CALB1	-1.06680301983189	0.15316575866656676
ZNF56	-1.03060538224675	0.15316970060669233
PTPN14	-1.3621138635177643	0.1531742717830052
GLIPR1L2	-1.159877925891008	0.15320582195279556
TMEM35B	1.6496692106111202	0.15334435129818727
LUCAT1	-1.1125705592473505	0.15340876861497116
KRT80	2.237574968602704	0.15343048390475716
MORN4	1.1857162573951727	0.15350293396880613
OSBP2	1.9474289436001948	0.15358892284316458
RGMA	1.5638894193693802	0.1536727816283084
DSCC1	1.136160382036908	0.15369086117066338
CRYZL2P	1.1137655083329885	0.15369203136081908
SLC45A1	-1.0008024356493	0.15372920784397318
UBB	1.5194079348538476	0.15382962701508968
ETV5	1.2739543532057078	0.15409414742509767
C12orf74	1.0071089454019022	0.15441385648045847
PLEKHG7	1.0071089454019022	0.15441385648045847
NFE2	1.1137962951121712	0.15452745616621189
CA3	1.237772583698226	0.15492519205521024
RPS20P15	-1.0932676382266329	0.15496365731660422
ADGRG3	-1.460925140476686	0.1552428575814704
MPIG6B	1.663832211296978	0.15527345564371856
ELOVL4	-1.1161332098124497	0.1555553709006653
KRT19	1.8804796106947408	0.15599358584404666
C11orf88	1.9096420749917835	0.15599358612180125
FN3K	-1.015334449041588	0.15610084077878025
SLC43A2	1.0180505454613298	0.15620558340803972
DNAH3	-1.3376050197766582	0.15639709246462802
AQP1	1.549572594448322	0.15671537391266374
RASA4	-1.111874467161153	0.15681726693165896
PPP1R35-AS1	-1.0253505279505282	0.15700426111078736
COLCA1	1.2522434641697942	0.15784567951753056
PROSER2	1.0807857133441678	0.15840164993700462
RPSAP54	-1.2850687912661949	0.15877354422373244
H2AZP1	-1.145200284216232	0.15889210976663223
DEFA4	-1.6610894884036966	0.15894480986161805
USP44	-1.1273296009955744	0.15989232701648412
EGLN3	1.1088027264120195	0.16026731782487583
TERT	1.418275422125603	0.16066407015940107
ARHGAP22	1.07383297549635	0.16081389961559753
EPAS1	1.210396193850336	0.16098767526989705
FOXP1-IT1	-1.057709619035375	0.16100213138369926
NPRL3	1.358853645190926	0.1610291106793554
LINC00996	-1.0864818692521094	0.16116253136233316
CFD	1.4114373138554142	0.16156820339616557
FAF1-AS1	-1.0962657869316237	0.16186912259753197
PITX1	1.8978135890959495	0.16233139207421443
BEAN1	1.049269951022184	0.16254921277462997
MTND1P11	1.2351218355747886	0.1628011186135203
CRNN	1.8317695728957368	0.16312288050079618
P3H2	-1.4943219349052286	0.16335477299049822
ARG1	1.1172684402147193	0.16349291513777342
ASCC2	1.104855036455543	0.1638266491446963
LINC02367	-1.0222237170644	0.16407276324202522
IL1RN	-1.0406569563535186	0.1640891047218735
FAM157C	1.0486103172594563	0.1640974846323946
DRC1	1.0224509136149402	0.16441510462533102
